"id";"user_id";"music_id";"timestamp";"duration";"platform"
"H000137065";"U0000940";"S0002159";"2018/10/14 13:56:18";"00000000:04:50";"web"
"H000135276";"U0000729";"S0002526";"2023/09/03 22:01:53";"00000000:04:50";"web"
"H000136544";"U0000834";"S0000488";"2021/12/29 21:14:50";"00:03";"vinyl"
"H000131622";"U0000170";"S0000277";"2019/01/28 05:14:06";"00::03:34";"web"
"H000144311";"U0000003";"S0003015";"2021/02/27 21:26:33";"00000000:04:50";"paper"
"H000147799";"U0000536";"S0009632";"2022/02/23 12:21:51";"00:02";"vinyl"
"H000145694";"U0000665";"S0007729";"2018/07/16 14:02:26";"00000:04:21";"vinyl"
"H000131995";"U0000717";"S0007898";"2024/01/03 05:04:31";"000327";"vinyl"
"H000131448";"U0000102";"S0005404";"2023/04/14 00:18:05";"00000:04:47";"web"
"H000138677";"U0000045";"S0006692";"2019/02/19 18:06:33";"00:02";"web"
"H000149356";"U0000555";"S0001998";"2024/02/01 12:51:37";"00::01:44";"paper"
"H000133175";"U0000477";"S0008555";"2021/08/31 04:08:12";"000147";"paper"
"H000142541";"U0000740";"S0004599";"2023/10/28 02:50:58";"000310";"vinyl"
"H000137033";"U0000552";"S0004965";"2019/04/19 11:50:58";"00000:02:23";"web"
"H000134325";"U0000787";"S0006718";"2024/03/10 21:58:43";"00:03";"vinyl"
"H000146346";"U0000774";"S0006111";"2019/09/27 07:06:39";"000124";"web"
"H000137507";"U0000842";"S0009089";"2018/12/27 20:15:38";"00::04:16";"web"
"H000141032";"U0000041";"S0004565";"2019/03/04 11:05:16";"00000000:03:37";"vinyl"
"H000133786";"U0000844";"S0004726";"2023/09/12 01:08:37";"000253";"web"
"H000133329";"U0000495";"S0008861";"2021/06/03 11:29:40";"00000000:04:17";"paper"
"H000136645";"U0000851";"S0001777";"2022/07/27 20:09:57";"00::03:50";"paper"
"H000135066";"U0000036";"S0007142";"2021/04/13 04:41:06";"000204";"web"
"H000145331";"U0000530";"S0003292";"2022/05/31 21:15:27";"00000000:03:21";"paper"
"H000134184";"U0000443";"S0008340";"2019/12/22 18:13:27";"00::03:02";"web"
"H000141319";"U0000423";"S0000076";"2019/02/16 11:14:54";"00::03:19";"paper"
"H000134971";"U0000601";"S0004823";"2023/04/23 17:34:02";"00000000:01:58";"vinyl"
"H000143536";"U0000527";"S0004120";"2022/06/04 12:02:11";"00000000:01:32";"paper"
"H000140997";"U0000156";"S0003344";"2021/04/02 04:28:51";"00000:02:44";"paper"
"H000147890";"U0000634";"S0004149";"2022/02/12 16:07:14";"000419";"web"
"H000147392";"U0000906";"S0008535";"2022/05/11 09:18:28";"00000000:03:58";"paper"
"H000149260";"U0000666";"S0005928";"2021/01/10 13:13:04";"000353";"web"
"H000147365";"U0000645";"S0005976";"2022/03/07 13:21:39";"000256";"web"
"H000142992";"U0000515";"S0009260";"2019/01/19 17:50:20";"00:03";"web"
"H000132157";"U0000815";"S0007118";"2022/10/05 19:58:55";"00000:04:37";"paper"
"H000141071";"U0000494";"S0006598";"2023/07/28 06:42:57";"00:04";"paper"
"H000132445";"U0000336";"S0006543";"2021/01/14 08:24:23";"00000:04:14";"paper"
"H000138886";"U0000761";"S0000828";"2022/02/01 03:26:14";"00:01";"vinyl"
"H000149026";"U0000357";"S0002446";"2018/11/10 19:29:11";"00000:02:37";"paper"
"H000133520";"U0000564";"S0005751";"2021/09/27 04:53:55";"00000:03:27";"web"
"H000146857";"U0000828";"S0004158";"2019/04/24 14:07:24";"000256";"paper"
"H000135049";"U0000790";"S0002869";"2022/07/07 05:03:54";"00000:02:22";"paper"
"H000145473";"U0000001";"S0002618";"2019/09/21 03:38:20";"000354";"paper"
"H000139189";"U0000465";"S0000937";"2021/12/09 11:21:22";"00::01:46";"vinyl"
"H000144095";"U0000821";"S0003228";"2019/01/25 10:01:31";"00000:03:42";"web"
"H000132763";"U0000426";"S0003743";"2020/10/23 07:39:40";"00000000:02:34";"web"
"H000136718";"U0000684";"S0008427";"2020/10/07 17:35:45";"00::04:21";"web"
"H000146215";"U0000594";"S0003951";"2021/07/05 16:47:48";"00000000:04:07";"web"
"H000146921";"U0000324";"S0001908";"2018/10/02 08:53:14";"000333";"web"
"H000149448";"U0000101";"S0007381";"2022/01/25 01:41:39";"00::01:38";"web"
"H000137137";"U0000170";"S0007739";"2019/12/02 16:37:51";"00:03";"web"
"H000134221";"U0000016";"S0007795";"2021/04/22 13:21:30";"000301";"vinyl"
"H000136805";"U0000992";"S0007156";"2019/07/07 13:25:44";"000238";"paper"
"H000149289";"U0000666";"S0000389";"2020/12/21 15:35:26";"00::01:54";"web"
"H000139110";"U0000015";"S0004052";"2021/08/14 03:08:20";"000253";"vinyl"
"H000142237";"U0000157";"S0001924";"2021/09/03 10:55:32";"00000:02:42";"vinyl"
"H000133492";"U0000723";"S0004719";"2018/12/14 15:16:25";"00000000:03:19";"paper"
"H000131451";"U0000340";"S0004086";"2021/10/17 07:25:01";"00000000:03:49";"web"
"H000140464";"U0000725";"S0008466";"2021/01/05 10:23:00";"000135";"paper"
"H000144265";"U0000889";"S0008131";"2021/03/10 02:48:00";"000150";"paper"
"H000146869";"U0000137";"S0005552";"2021/11/02 19:28:03";"00:01";"paper"
"H000143995";"U0000142";"S0008192";"2020/08/28 02:18:42";"00::04:57";"vinyl"
"H000143988";"U0000378";"S0005587";"2018/11/12 01:08:20";"00000000:02:11";"web"
"H000141231";"U0000748";"S0009180";"2024/05/05 02:52:37";"000417";"web"
"H000133053";"U0000246";"S0000042";"2021/09/27 02:15:35";"00::04:42";"vinyl"
"H000149449";"U0000538";"S0000360";"2019/01/12 09:43:09";"00000:02:09";"paper"
"H000131386";"U0000764";"S0001333";"2022/10/31 12:05:27";"00000:03:14";"vinyl"
"H000136637";"U0000372";"S0004016";"2020/05/23 12:10:15";"00000000:01:22";"vinyl"
"H000143167";"U0000728";"S0000908";"2023/08/02 08:15:57";"00:01";"web"
"H000138112";"U0000331";"S0000339";"2024/05/20 07:05:08";"00::04:08";"web"
"H000140821";"U0000708";"S0009336";"2020/10/06 08:48:42";"00::01:21";"paper"
"H000143132";"U0000289";"S0005554";"2023/07/10 21:48:51";"00000:04:44";"paper"
"H000138475";"U0000179";"S0005634";"2023/12/04 08:36:31";"00000:04:32";"paper"
"H000137144";"U0000803";"S0004907";"2024/03/02 12:43:17";"00000000:02:23";"vinyl"
"H000131334";"U0000762";"S0005812";"2018/06/07 23:36:24";"00::04:55";"paper"
"H000133064";"U0000901";"S0000197";"2018/08/29 22:14:22";"00:04";"web"
"H000142143";"U0000662";"S0005195";"2024/03/02 13:40:15";"00000000:03:24";"web"
"H000141981";"U0000644";"S0004784";"2020/01/02 10:16:03";"00:02";"paper"
"H000139712";"U0000610";"S0002971";"2022/04/24 04:12:46";"00:01";"paper"
"H000139953";"U0000888";"S0002647";"2019/10/06 16:00:08";"00:03";"vinyl"
"H000137247";"U0000524";"S0008521";"2018/09/30 20:15:39";"00::04:03";"vinyl"
"H000149318";"U0000757";"S0008327";"2018/09/06 13:06:25";"00::04:11";"paper"
"H000145570";"U0000770";"S0004468";"2020/06/20 09:36:16";"00:01";"web"
"H000132801";"U0000050";"S0003937";"2024/05/14 10:39:52";"00:03";"vinyl"
"H000133930";"U0000792";"S0008537";"2020/08/07 00:53:03";"00:02";"vinyl"
"H000138487";"U0000450";"S0001046";"2019/08/03 20:58:48";"000320";"vinyl"
"H000131676";"U0000427";"S0005244";"2019/06/01 17:21:35";"00000000:01:26";"web"
"H000137683";"U0000181";"S0002513";"2022/10/05 16:01:13";"00::03:13";"vinyl"
"H000145046";"U0000201";"S0002561";"2023/08/24 23:45:20";"00000:04:29";"paper"
"H000134617";"U0000894";"S0001122";"2020/02/24 10:52:05";"00000000:02:10";"vinyl"
"H000145232";"U0000116";"S0001946";"2019/04/23 05:44:43";"00:03";"vinyl"
"H000148935";"U0000890";"S0008272";"2022/05/24 16:30:14";"000224";"web"
"H000133326";"U0000373";"S0009564";"2024/01/15 19:50:29";"00000:01:46";"web"
"H000145901";"U0000412";"S0002163";"2023/03/03 07:20:40";"00::03:25";"paper"
"H000135526";"U0000523";"S0004264";"2024/04/25 21:06:00";"00000:04:01";"vinyl"
"H000138534";"U0000874";"S0004297";"2024/06/24 03:00:22";"00:01";"vinyl"
"H000146046";"U0000873";"S0009790";"2019/07/09 10:32:14";"000336";"web"
"H000140431";"U0000418";"S0005411";"2022/09/12 10:40:55";"00:01";"vinyl"
"H000141711";"U0000602";"S0006616";"2021/09/24 05:58:03";"00000000:03:01";"paper"
"H000130696";"U0000040";"S0002551";"2020/05/08 02:07:39";"00000:02:04";"paper"
"H000133537";"U0000340";"S0009551";"2020/10/31 17:16:56";"00000:03:59";"web"
"H000130167";"U0000156";"S0003443";"2023/08/23 15:55:51";"00000:02:07";"vinyl"
"H000131468";"U0000841";"S0002659";"2019/10/15 16:19:25";"00000000:03:21";"vinyl"
"H000148630";"U0000665";"S0003704";"2024/07/16 12:07:16";"00:01";"paper"
"H000146445";"U0000661";"S0000201";"2023/03/22 19:37:32";"00000:02:28";"web"
"H000147548";"U0000285";"S0006598";"2020/01/27 01:04:07";"00::01:58";"vinyl"
"H000135347";"U0000413";"S0001218";"2021/04/02 15:53:48";"000407";"paper"
"H000147319";"U0000703";"S0005929";"2023/01/22 05:10:33";"000140";"paper"
"H000146575";"U0000688";"S0006530";"2023/12/13 11:49:25";"00000:03:12";"paper"
"H000132648";"U0000033";"S0000351";"2023/09/18 06:43:38";"00000:04:49";"web"
"H000134306";"U0000932";"S0006682";"2022/06/20 11:57:19";"00000:03:45";"vinyl"
"H000130300";"U0000895";"S0006493";"2023/05/25 17:20:58";"00:04";"web"
"H000136249";"U0000265";"S0000166";"2021/05/31 09:36:44";"00::03:23";"vinyl"
"H000130258";"U0000908";"S0007402";"2022/07/13 00:33:23";"00::02:54";"web"
"H000132826";"U0000165";"S0006071";"2023/11/08 22:46:30";"00000000:02:05";"paper"
"H000141204";"U0000108";"S0000199";"2022/12/21 20:50:14";"00:04";"vinyl"
"H000142983";"U0000120";"S0001838";"2022/04/29 14:50:23";"00::01:34";"web"
"H000149036";"U0000987";"S0009481";"2021/09/02 21:07:54";"00000:03:22";"web"
"H000142748";"U0000088";"S0005127";"2019/11/14 18:38:31";"000253";"vinyl"
"H000135305";"U0000993";"S0002959";"2023/02/21 22:16:22";"000257";"paper"
"H000144589";"U0000368";"S0001329";"2020/05/17 13:32:37";"00::02:17";"vinyl"
"H000146107";"U0000311";"S0009087";"2021/12/18 08:40:08";"00000000:02:22";"vinyl"
"H000133701";"U0000859";"S0008011";"2023/08/08 00:40:27";"00:04";"paper"
"H000149192";"U0000228";"S0007944";"2023/02/11 01:24:18";"00000:02:06";"paper"
"H000146952";"U0000733";"S0009234";"2019/01/01 07:03:09";"00::04:17";"vinyl"
"H000149188";"U0000352";"S0006478";"2023/08/20 23:12:20";"00000:02:34";"web"
"H000132381";"U0000984";"S0004477";"2023/11/30 11:50:01";"00::03:54";"vinyl"
"H000130517";"U0000861";"S0002782";"2023/08/10 04:46:06";"00000:02:11";"web"
"H000134114";"U0000853";"S0000811";"2018/10/11 19:44:34";"00::03:49";"paper"
"H000143621";"U0000631";"S0002577";"2019/11/08 22:20:02";"000235";"web"
"H000134073";"U0000050";"S0001240";"2018/10/23 15:07:39";"00:02";"paper"
"H000134784";"U0000662";"S0007772";"2020/01/18 14:39:37";"00000000:01:53";"web"
"H000130644";"U0000156";"S0004796";"2023/10/03 05:56:30";"00000:02:26";"web"
"H000135256";"U0000006";"S0003043";"2024/03/13 15:32:24";"00000:02:48";"web"
"H000141429";"U0000630";"S0007552";"2022/01/25 19:50:58";"00::03:09";"vinyl"
"H000138405";"U0000740";"S0004834";"2020/05/11 07:49:27";"00000:02:54";"web"
"H000148104";"U0000737";"S0004919";"2023/08/07 13:01:37";"00000000:02:16";"vinyl"
"H000137813";"U0000659";"S0002189";"2021/02/26 03:48:39";"00:01";"paper"
"H000146885";"U0000573";"S0004209";"2019/09/18 19:15:43";"00000000:04:10";"web"
"H000144667";"U0000930";"S0009801";"2018/09/02 22:35:04";"00::02:59";"web"
"H000130008";"U0000321";"S0005490";"2023/06/19 02:51:27";"00:04";"web"
"H000141377";"U0000729";"S0007578";"2020/11/11 15:09:27";"000318";"paper"
"H000131728";"U0000886";"S0005241";"2020/11/01 08:47:00";"00000:02:48";"vinyl"
"H000145739";"U0000469";"S0002582";"2021/11/18 17:46:34";"00::02:31";"vinyl"
"H000148526";"U0000235";"S0003983";"2023/03/26 04:27:12";"00000:03:55";"vinyl"
"H000140889";"U0000634";"S0009164";"2024/03/07 01:24:10";"00::02:07";"paper"
"H000135046";"U0000759";"S0005471";"2018/11/12 22:42:48";"00000:02:46";"paper"
"H000146628";"U0000839";"S0001613";"2018/08/22 23:17:39";"00:02";"web"
"H000148343";"U0000259";"S0006052";"2021/12/07 15:35:15";"00:01";"vinyl"
"H000144536";"U0000972";"S0000941";"2021/02/22 21:42:44";"00::02:13";"web"
"H000131379";"U0000757";"S0009183";"2019/02/08 12:00:08";"00000:03:42";"paper"
"H000137051";"U0000818";"S0004878";"2023/08/25 13:49:25";"00:04";"web"
"H000146473";"U0000197";"S0002870";"2023/03/23 03:31:54";"00::02:52";"vinyl"
"H000131176";"U0000828";"S0007227";"2019/05/24 04:08:22";"00:01";"vinyl"
"H000133775";"U0000834";"S0003096";"2021/08/24 00:45:56";"00000:02:39";"paper"
"H000132892";"U0000451";"S0003182";"2023/12/31 08:36:25";"00000:02:27";"web"
"H000132512";"U0000446";"S0002144";"2019/05/20 18:47:17";"00:01";"vinyl"
"H000138260";"U0000999";"S0006952";"2021/06/13 12:30:13";"00000:02:18";"web"
"H000148611";"U0000980";"S0009522";"2019/04/01 20:13:27";"00000000:04:27";"web"
"H000138297";"U0000208";"S0009824";"2019/11/20 21:07:37";"00:03";"paper"
"H000139238";"U0000597";"S0006726";"2021/11/17 13:11:26";"00000000:04:36";"vinyl"
"H000141265";"U0000375";"S0003110";"2020/10/03 22:25:47";"000155";"web"
"H000131012";"U0000933";"S0007330";"2022/11/29 07:44:42";"000406";"web"
"H000144418";"U0000839";"S0001067";"2018/09/30 06:11:40";"00:02";"vinyl"
"H000141682";"U0000645";"S0007425";"2019/08/14 06:37:23";"00000000:04:43";"web"
"H000146271";"U0000875";"S0006897";"2024/05/01 02:22:29";"00000:02:35";"web"
"H000141685";"U0000771";"S0008137";"2022/01/16 19:13:17";"00000:02:51";"vinyl"
"H000134661";"U0000742";"S0002024";"2024/07/02 01:33:23";"00000:04:23";"web"
"H000132037";"U0000356";"S0002489";"2020/09/23 16:57:01";"00:03";"vinyl"
"H000140442";"U0000435";"S0006603";"2019/04/24 05:54:53";"00:03";"paper"
"H000130817";"U0000335";"S0005339";"2019/01/26 06:21:45";"00:03";"web"
"H000133769";"U0000258";"S0007211";"2019/10/09 08:27:17";"00000:02:28";"paper"
"H000147330";"U0000996";"S0006666";"2020/03/22 12:27:07";"000435";"paper"
"H000140121";"U0000541";"S0000507";"2020/08/20 12:15:33";"00::03:42";"web"
"H000143220";"U0000973";"S0008604";"2020/01/11 05:12:26";"00::02:46";"vinyl"
"H000148253";"U0000096";"S0008382";"2023/04/12 05:12:54";"00:02";"paper"
"H000142974";"U0000352";"S0006027";"2024/08/02 04:35:02";"00::04:35";"paper"
"H000142240";"U0000786";"S0003991";"2021/01/04 13:47:47";"00000:03:34";"vinyl"
"H000133380";"U0000208";"S0005818";"2024/08/30 17:07:29";"00:01";"paper"
"H000130100";"U0000324";"S0001405";"2019/10/25 14:48:09";"00:02";"web"
"H000143408";"U0000962";"S0008189";"2021/08/17 02:27:47";"00000000:03:44";"paper"
"H000141362";"U0000352";"S0007430";"2018/09/09 03:33:52";"00:03";"paper"
"H000142101";"U0000390";"S0007752";"2023/03/07 13:06:05";"000213";"web"
"H000137311";"U0000947";"S0003437";"2021/12/21 20:57:52";"00:03";"paper"
"H000142105";"U0000805";"S0008968";"2020/03/29 23:34:29";"000313";"vinyl"
"H000148351";"U0000573";"S0002774";"2022/11/17 17:32:11";"00000:04:27";"web"
"H000139096";"U0000815";"S0006276";"2019/05/19 09:12:00";"000148";"web"
"H000132393";"U0000710";"S0003365";"2022/05/14 16:07:00";"000408";"web"
"H000136856";"U0000861";"S0007440";"2023/08/11 22:50:27";"00000000:03:23";"paper"
"H000147941";"U0000740";"S0009214";"2019/07/27 12:53:39";"000255";"web"
"H000133396";"U0000849";"S0008602";"2018/08/26 20:31:37";"000346";"vinyl"
"H000141293";"U0000021";"S0007268";"2024/07/26 07:09:20";"00:04";"web"
"H000140446";"U0000288";"S0004835";"2021/05/28 05:25:41";"00000000:04:14";"paper"
"H000149287";"U0000339";"S0002317";"2022/01/30 17:22:29";"00000:02:36";"web"
"H000137981";"U0000994";"S0005501";"2024/01/13 13:08:39";"000247";"vinyl"
"H000142434";"U0000970";"S0009686";"2020/04/23 22:40:25";"00::03:54";"web"
"H000148210";"U0000123";"S0007753";"2023/09/14 18:43:02";"00::04:34";"vinyl"
"H000134525";"U0000557";"S0006984";"2021/07/25 15:36:02";"00:01";"paper"
"H000148964";"U0000621";"S0000154";"2022/07/29 20:11:47";"00:01";"vinyl"
"H000135492";"U0000341";"S0000962";"2019/10/13 03:00:42";"00::04:06";"vinyl"
"H000146587";"U0000051";"S0004767";"2019/04/26 09:10:14";"00000000:03:19";"paper"
"H000131509";"U0000285";"S0004246";"2020/04/22 10:03:10";"00:02";"paper"
"H000144015";"U0000339";"S0008545";"2024/06/19 01:30:04";"00000000:04:27";"web"
"H000142996";"U0000833";"S0000231";"2023/06/22 04:24:26";"00000000:01:27";"paper"
"H000139167";"U0000677";"S0001929";"2021/03/17 11:45:44";"00:04";"vinyl"
"H000130323";"U0000808";"S0008201";"2018/07/27 04:13:13";"00000:02:59";"paper"
"H000134253";"U0000177";"S0006845";"2023/03/23 16:36:26";"00:04";"vinyl"
"H000140427";"U0000108";"S0009555";"2020/09/23 22:35:59";"00000000:03:38";"paper"
"H000134801";"U0000938";"S0000263";"2023/11/02 09:23:44";"00:04";"paper"
"H000147483";"U0000126";"S0007296";"2023/10/06 08:03:43";"00:03";"paper"
"H000136205";"U0000440";"S0000231";"2019/04/30 11:19:04";"00000:03:13";"web"
"H000136435";"U0000138";"S0008370";"2020/08/22 17:03:02";"00:02";"vinyl"
"H000145596";"U0000085";"S0002573";"2020/09/13 01:04:46";"00::03:34";"web"
"H000142181";"U0000528";"S0002714";"2024/05/16 00:56:12";"000219";"vinyl"
"H000139149";"U0000522";"S0006654";"2023/09/24 07:40:07";"00:04";"paper"
"H000141289";"U0000717";"S0008157";"2020/02/05 20:15:27";"00:01";"paper"
"H000149492";"U0000198";"S0002976";"2020/03/01 18:28:53";"00::04:16";"web"
"H000149439";"U0000260";"S0003936";"2022/07/21 16:59:27";"000224";"web"
"H000145162";"U0000342";"S0007681";"2023/06/03 11:49:49";"00000000:03:19";"vinyl"
"H000142700";"U0000220";"S0008283";"2023/08/14 06:02:48";"000226";"vinyl"
"H000132141";"U0000337";"S0008612";"2020/05/17 21:58:29";"00::04:21";"vinyl"
"H000130335";"U0000269";"S0001032";"2021/10/19 18:34:09";"00000000:03:17";"web"
"H000137973";"U0000970";"S0005147";"2018/09/07 03:10:33";"000301";"paper"
"H000138268";"U0000601";"S0007180";"2023/04/13 00:35:58";"00000000:01:56";"vinyl"
"H000135126";"U0000779";"S0008068";"2020/02/21 02:02:26";"00::03:33";"web"
"H000147913";"U0000852";"S0008776";"2022/09/21 16:26:10";"000253";"paper"
"H000139533";"U0000421";"S0001702";"2018/08/15 01:58:15";"00000:04:11";"web"
"H000146393";"U0000903";"S0002678";"2020/09/21 15:44:50";"00::03:50";"paper"
"H000141522";"U0000711";"S0003558";"2020/03/21 20:17:26";"00000:04:31";"web"
"H000134671";"U0000606";"S0005573";"2023/09/13 02:38:29";"00000000:04:39";"web"
"H000147374";"U0000998";"S0000656";"2022/10/25 19:14:42";"00000000:02:51";"paper"
"H000131773";"U0000544";"S0004560";"2023/04/26 09:05:44";"00:01";"paper"
"H000131642";"U0000295";"S0002574";"2022/02/25 06:42:18";"00:04";"paper"
"H000135799";"U0000273";"S0006804";"2022/10/29 07:21:09";"00000:04:40";"paper"
"H000139970";"U0000656";"S0007776";"2022/09/18 12:07:30";"00000:04:46";"web"
"H000143545";"U0000343";"S0002154";"2020/02/10 19:57:39";"00000:02:48";"vinyl"
"H000143772";"U0000291";"S0008233";"2018/09/15 04:51:56";"000411";"vinyl"
"H000133604";"U0000385";"S0009949";"2021/07/29 15:59:30";"000257";"web"
"H000132194";"U0000437";"S0009248";"2019/03/22 12:14:36";"00:01";"web"
"H000146632";"U0000167";"S0002056";"2019/08/12 19:04:34";"00:04";"vinyl"
"H000145722";"U0000505";"S0004294";"2020/05/26 01:46:19";"00::04:29";"paper"
"H000130939";"U0000620";"S0005312";"2020/11/05 20:20:08";"00::02:24";"web"
"H000131249";"U0000965";"S0005319";"2019/10/19 03:56:43";"00000000:02:59";"web"
"H000132646";"U0000285";"S0009452";"2022/04/15 16:43:23";"00000000:02:30";"vinyl"
"H000133387";"U0000758";"S0003484";"2023/01/20 05:09:23";"00000:01:50";"web"
"H000146504";"U0000142";"S0005943";"2022/09/05 09:35:40";"000123";"paper"
"H000143396";"U0000686";"S0004790";"2020/08/31 11:33:23";"00000:02:29";"web"
"H000134660";"U0001000";"S0001083";"2019/06/11 09:48:03";"00::01:21";"vinyl"
"H000136843";"U0000385";"S0008927";"2019/09/01 01:06:05";"00000000:02:42";"web"
"H000135759";"U0000189";"S0003557";"2024/04/09 09:16:31";"00000000:03:44";"paper"
"H000133652";"U0000730";"S0007212";"2020/02/09 09:17:42";"00:03";"vinyl"
"H000132551";"U0000635";"S0006776";"2024/07/08 04:44:54";"00:01";"paper"
"H000147682";"U0000304";"S0007005";"2022/11/09 05:31:44";"00000000:04:03";"web"
"H000136238";"U0000871";"S0005843";"2020/03/06 08:08:51";"00000:04:26";"web"
"H000147245";"U0000751";"S0007277";"2020/10/01 18:46:00";"00::03:40";"paper"
"H000131578";"U0000486";"S0006142";"2023/01/06 02:57:48";"000241";"paper"
"H000132443";"U0000466";"S0002809";"2019/03/02 04:32:07";"00000:04:46";"web"
"H000143559";"U0000198";"S0008043";"2021/06/26 18:23:25";"00000000:04:57";"vinyl"
"H000148190";"U0000623";"S0002163";"2021/02/01 12:27:28";"00:03";"web"
"H000134066";"U0000277";"S0008278";"2020/07/30 16:06:52";"00000:02:30";"paper"
"H000141526";"U0001000";"S0001383";"2019/10/15 18:47:10";"00000:03:47";"vinyl"
"H000138423";"U0000468";"S0003435";"2022/04/10 00:22:38";"00000000:04:44";"vinyl"
"H000137662";"U0000178";"S0007251";"2019/08/19 02:27:16";"00::04:12";"paper"
"H000142278";"U0000101";"S0000838";"2022/11/02 18:59:44";"00000000:01:23";"paper"
"H000130170";"U0000111";"S0007399";"2024/08/31 14:34:14";"00:03";"paper"
"H000146592";"U0000832";"S0000195";"2021/10/26 10:33:41";"00000000:01:43";"web"
"H000135040";"U0000283";"S0009516";"2022/01/13 09:44:13";"00000000:03:35";"paper"
"H000140843";"U0000924";"S0007383";"2023/11/29 18:08:34";"00000000:02:07";"paper"
"H000139009";"U0000887";"S0009841";"2021/02/16 23:59:26";"00:03";"web"
"H000135955";"U0000007";"S0006575";"2020/01/29 00:26:34";"000315";"vinyl"
"H000133442";"U0000985";"S0000970";"2021/02/01 07:10:26";"00000:02:57";"paper"
"H000146453";"U0000873";"S0001595";"2021/07/29 09:48:38";"00:04";"vinyl"
"H000148025";"U0000293";"S0003306";"2024/02/19 20:24:54";"00:01";"vinyl"
"H000146606";"U0000785";"S0005371";"2022/06/09 17:31:24";"00000000:04:40";"paper"
"H000132201";"U0000149";"S0006640";"2019/01/13 16:22:49";"00::01:21";"vinyl"
"H000135582";"U0000789";"S0004712";"2020/05/13 22:12:45";"000405";"web"
"H000143938";"U0000264";"S0009864";"2019/06/15 20:22:18";"00::04:33";"paper"
"H000134575";"U0000389";"S0003954";"2019/12/15 21:05:04";"000218";"paper"
"H000142970";"U0000554";"S0005986";"2023/01/02 15:40:15";"000131";"paper"
"H000130862";"U0000813";"S0004492";"2024/01/06 14:00:47";"000436";"web"
"H000140850";"U0000172";"S0005773";"2023/04/28 12:20:34";"00:02";"vinyl"
"H000139591";"U0000101";"S0004518";"2024/06/01 23:43:00";"000414";"paper"
"H000142538";"U0000035";"S0008397";"2023/11/18 11:03:32";"00:02";"paper"
"H000135665";"U0000513";"S0002996";"2023/11/14 00:43:11";"00::01:42";"paper"
"H000143801";"U0000759";"S0007034";"2021/07/08 19:19:55";"00::02:52";"vinyl"
"H000132211";"U0000797";"S0004999";"2023/07/03 23:05:01";"00000000:03:34";"paper"
"H000146565";"U0000369";"S0004743";"2023/06/10 14:32:17";"00::02:03";"paper"
"H000143978";"U0000160";"S0003535";"2019/11/24 21:49:12";"00::02:33";"paper"
"H000140814";"U0000469";"S0006482";"2023/03/21 09:47:10";"00000000:04:15";"web"
"H000142109";"U0000565";"S0000457";"2020/11/13 01:37:25";"00000:04:43";"vinyl"
"H000142986";"U0000330";"S0001414";"2021/09/13 19:54:06";"00:04";"web"
"H000140204";"U0000539";"S0006644";"2023/07/02 12:48:16";"00::02:32";"web"
"H000135426";"U0000485";"S0003908";"2024/04/07 02:28:01";"000357";"paper"
"H000142664";"U0000701";"S0001415";"2018/08/27 11:32:42";"000344";"web"
"H000141178";"U0000941";"S0000400";"2023/05/06 19:14:23";"00::03:38";"paper"
"H000140436";"U0000445";"S0007694";"2024/02/10 13:02:36";"00000000:04:46";"web"
"H000133938";"U0000178";"S0002312";"2020/03/28 03:11:46";"00:03";"web"
"H000140336";"U0000214";"S0008696";"2019/09/03 10:36:05";"00000000:04:59";"vinyl"
"H000136854";"U0000698";"S0000083";"2022/05/14 08:43:14";"00:02";"vinyl"
"H000135715";"U0000072";"S0007579";"2022/12/10 18:47:28";"00000:04:33";"paper"
"H000142966";"U0000832";"S0000863";"2024/06/01 23:27:15";"000411";"web"
"H000144983";"U0000856";"S0005183";"2019/05/29 10:26:01";"00000000:03:02";"web"
"H000135338";"U0000789";"S0001289";"2021/09/30 12:30:53";"00::04:25";"paper"
"H000130438";"U0000314";"S0006514";"2021/05/13 04:34:20";"00::03:22";"paper"
"H000143347";"U0000291";"S0002132";"2024/04/18 17:48:51";"00::04:22";"vinyl"
"H000139542";"U0000592";"S0004305";"2021/05/19 00:07:14";"000313";"paper"
"H000141216";"U0000453";"S0005757";"2019/10/29 06:04:47";"00:04";"paper"
"H000134420";"U0000763";"S0001774";"2023/03/24 17:16:54";"00000000:03:43";"web"
"H000147366";"U0000254";"S0009217";"2022/02/20 11:24:50";"00:03";"vinyl"
"H000143478";"U0000411";"S0008305";"2022/06/16 14:44:42";"00000:02:19";"paper"
"H000142159";"U0000903";"S0005266";"2023/01/31 20:41:46";"00:04";"vinyl"
"H000135740";"U0000360";"S0000209";"2018/12/07 05:59:35";"000338";"paper"
"H000142428";"U0000563";"S0007977";"2021/06/29 20:33:24";"000426";"paper"
"H000132629";"U0000737";"S0001518";"2023/08/20 10:14:51";"00::04:39";"web"
"H000143654";"U0000057";"S0007901";"2024/04/09 11:21:42";"00000:03:38";"paper"
"H000146464";"U0000131";"S0006482";"2024/03/31 18:40:35";"00::02:27";"vinyl"
"H000143522";"U0000410";"S0000868";"2022/06/09 18:33:31";"00::04:44";"paper"
"H000138421";"U0000289";"S0000501";"2021/10/27 02:15:07";"000425";"paper"
"H000140564";"U0000308";"S0007221";"2023/03/16 10:13:30";"00000000:02:21";"vinyl"
"H000131755";"U0000570";"S0004149";"2020/07/11 17:10:33";"00:03";"web"
